,Reviews,result
320,I personally like these cleats. They are no where near the legend 9 but still great considering they are not made out of leather. I would recommend sizing up if you have a wider foot like me.,1
321,Great cleat!!! Very similar to the Nike CTR cleat. Since it is not leather order a size up. I wear a 9 but I should have ordered a 9.5. Super comfortable!,1
322,Awesome cleats,1
323,The best cleats and they feel good.The perfect cleats for you,1
324,Perfect for wide feet,1
325,나이키 운동화 275 신는데 반업했더니 군대양말신고 딱맞네요 반발력 좋고 체감상 인사이드 패스가 잘맞는 느낌이 듭니다,1
326,푹신하고 가성비 진짜 좋습니다배송 빨라요!,1
327,배송이 엄청 빨라요 디자인 너무 예쁘고 멋져요,1
328,발볼 있으면 사이즈 반업 해야합니다.,0
329,"Ordered half-size up as recommended in the product's description. I feel like they might've been good even with my usual size with a little breaking in. The shoes are very light and comfortable overall. It's very fun to run in them and the shooting performance is great. Since the first use I already noticed how good they are for controlling the ball and dribbling. Materials are high quality, even if the leather is synthetic. Kudos to Nike for paying attention to details on this model.",1
330,Very good quality shoeI’ve just started playing for a Walking Football team locally. We play and train on a 3G pitch. So the good grip of the shoes is great,1
331,Need to go 1/2 size up for more comfort..  very comfortable and light.,1
332,"Nice shoe. They hug my feet, keeping them firm in place for solid contact. They feel just like the indoor Tiempos from a few years back. Not too crazy about the black/blue color combo. Classic black/white color options would be cool.",0
333,"I havent played with them yet. But just walking aroud with them on feels just perfect. They are incredibly light. I have wide feet and usually soccer shoes feel very tight around the sides of my feet, but not these. They wrap around my foot perfectly allowing me to feel the ball perfectly. The quality of of the leather, the details and the finishings all over the shoe. I´m happy to say these are the best soccer shoes I´ve ever owned and I´ve been playing since I was 5.",1
334,"Very good quality shoes, nice soft top engineering leather, and good support, just narrow on toe. Is ideal for turf.",0
335,these are very comfortable. they are super light on your feet!,1
336,High quality upper and quite durable,1
337,"Nice to the touch right out of the box, but sizing is not the same as legend 9 elite. Son wears men’s 11.5 in legend 9 elite and fits foot like a glove.  He could barely squeeze his foot into men’s 11.5 in legend 10 elite. Go 1/2 size up.",0
338,"My boots have not been played in much and have already ripped , they was a lot of money so it’s disappointing.",0
339,"I have very narrow feet so had to try on a few sizes and play with the lacing to get the fit right, as they were rather roomy from mid foot to toe. All managed to be fixed…and I’m so glad that I managed it. No break in time required, these boots are hands down the best control I’ve ever felt with a boot. The grip knit is a game changer for dribbling, crossing and shooting. Massively upped my game. If you’re looking for that next level in your game these are 100% worth the money.",0
340,"Everything fits right, but after the third Day the studs start to fall off",1
341,"No break in time, fits a little large but doesn’t really affect anything. The only problem is the studs break off",0
342,Really good cleat! They felt comfortable as soon as I put my foot in. They may run just a tad bit wide but other than that not bad at all definitely recommend!,1
343,Fits really good comfortable and fast shipping.,1
344,"If you are looking for cleat that gives you responsiveness on cuts as well as ball control. Look no further! I have been playing indoor in these bad boys for about a month now and I love how responsive my ball control is with the ultra sticky grip that covers the cleat. They are sleek, lightweight, and come in a great shade of textured black. The cleat fits true to size and is the perfect cleat for the masses. Check the grippy texture in the photo, it is a game changer.",1
345,"Coming from the first pair of flyknit mercurials I was a little hesitant on this cleat. The mercurials were amazingly light a quick but lacked a connection with the ball, but the Phantom changes all of that. The new knit materials as an extremely tacky coating combined with the 3D texture for a great touch on the ball. At first I was surprised how grippy they were but quickly adjusted after  a few",1
346,These boots are awesome. The gripknit feels great on the ball. I’ve only used these on turf so far and I liked the feel and traction provided. The only thing that I have to get used to is the spike pattern it is different than the mercurials I normally wear. The front has a circular pattern that feels different when sprinting. Not bad just different. The fit is solid slightly narrow but I went,1
347,"I've been wearing Nike cleats since the 8th grade and each new style is better than the last.  Nike continues to make strides forward with each new boot and these are no exception.  From the second I put these on I knew they were going to be incredible.  They fit extremely tight, so there is no worry about slippage or anything moving on you.  Luckily they came when I still had a few weeks",0
348,"I recently acquired the Nike Phantom GX II Elite FG Cleats and I couldn’t be any happier with my decision to do so. I have always used Nike cleats throughout my entire soccer career, with my favorites including the Mercurial and Magista  lines. I currently play soccer and train a minimum of five days a week. The Nike Phantom GX II Elite has been fantastic and is very comfortable straight from the",1
349,"The fit and feel of these are close to perfect. The shoe molds around your feet, making the fit feel amazing. I tried the first version, and these definitely are an upgrade. The blackout design looks stealthy and unique compared to all other colors. This is, for sure, the best color option to get. As I stated before, the feel of these shoes is perfect from day one. You don’t need a break in period",1
350,Pretty blown away by these cleats. I’ve been a traditional cleat wearer and opted to get with the times and I can see why people make the switch. For starters it feels like I’m wearing another pair of socks on my feet. The material of the cleat moves with your foot. I even arched my foot and the sole of the cleat took the contour of the bottom sole of my foot. I thought it was a little too much at,0
351,"First thing- I Love the look of these. Black on black is so clean, not super flashy and the quality does the talking. The fit is really tight, but not at all constricting or uncomfortable. The material on the uppers is great as it feels less gripping than the previous version. The ball doesn’t get caught up or stuck on your foot as much, but still offers a lot of control. The only complaint I",0
352,"The Phantom GX II’s are tailored for those who enjoy controlling the ball at their feet. The cleats are made of a unique fabric that is somewhat “sticky” that allows the ball to be controlled much easier. It does take some time to get used to but once you get the feel, you will find that passing and controlling are much easier. I really enjoyed the design especially the padding around the",1
353,"The PHANTOM GX II ELITE FG is the best soccer boot I have ever had the pleasure of wearing. They are very comfortable and are a perfect fit on my feet. I wore these soccer boots during the rain and I was able to get great traction while wearing them. I never felt like I was going to slip and fall in the puddles of mud on the pitch. The boot feels very light and flexible. Because of this, you must",1
354,"These cleats are excellent. A couple of things if you're deciding if they are worth the money...1. The fit on these is amazing. Feel like a glove on your foot. 2. Grip is exemplary.3. Feel of the ball is great. I've used these cleats to play a couple games of competitive 30+ soccer games. Felt really good on the field, solid cuts, etc. I've also used them in some Ultimate",1
355,"These shoes will make you feel incredibly powerful. They have a sleek design and a strong grip.They’re lightweight while providing a lot of support and giving you a lot of control over the ball.I have tested them in both wet and dry conditions and was pretty happy with the experience on both situations.They run true to size though on the smaller side, so I would recommend going with a slightly larger size if you are in between sizes.",1
356,"The shoes felt a little narrow and tight width wise. Length wise, the shoes were good. On feet, the shoes felt comfortable and stable. The shoes had good grip when worn on grass and are definitely a good pair of cleats.The design is very sleek. The black color way with white outlining worked perfectly on the shoes. The circular pattern on the shoes gave it a unique design that made it",1
357,The PHANTOM GX II ELITE FG is a great pair of cleats with plenty of style. It catches your eye as soon as they come out of the box and everyone else’s eyes thereafter. The pattern is simple but the material really makes it pop out the way it shines. The cleats fit true to size and are really comfortable to put on and wear. It hugs my foot without feeling constricted. My feet feel secured while,1
358,"I bought these to replace my old leather Copa Mundials, and wow, these are great! Light ages better than those old leather cleats.They fit great right out of the box and the sticky uppers are great for touches. No blisters or heat spots - awesome. I haven't used them in a game yet, but they've felt great playing in the backyard with my son.They fit true to size, a little narrow at toe compared to my old ones, but that has to be expected with new cleats.",1
359,"These soccer boots are extremely light weight and comfortable.  They feel very stable on firm ground and provide the grip you need on the pitch.  I like the circular shape of the cleats, which makes pivoting on firm ground easier.  I would say they run a bit small, maybe a half size.  The design is very nice & sleek and the material has held up so far and seems very durable.",0
360,"가볍고 잘빠졌고 편하네요다만, 일체형이라 그런지 신고 벗는게 힘드네요",1
361,"너무 마음에 들어요~ 디자인도 예쁘고, 발이 넓은 편인데도 편해요. 확실히 제 값을 하네요!",1
362,예쁘고 가볍고 편해요 티엠포 터프화랑은 다른느낌인데 더 얇고 발에 촼 감겨요,1
363,I wanted to get black shoes it's great color,1
364,"Shoes are amazing, fly knit makes it super comfortable for all feet shapes and sizes. Made from material that allows you to really feel the ball...I have tried many boots over the years, simply by far the best",1
365,"I just tried two sizes 9.5 was way too tight, and 10, though fitting better, was too long. The quality feels cheap compared to other pro-TFs I've had in the past. I miss the leather tiempos.",0
366,They split in half… not even got through the whole season before this happened…,1
367,Most comfortable boots I’ve ever worn - having played for over 20years. These boots make you better!!,0
368,"Purchased for my son, he’s tried a lot of different boots over the years and for the last couple will only wear Tiempos.  Easy to get on, comfortable and light. Although they are no longer leather they still feel just as good. Worth buying the Pros for the additional features over the academy ones.",1
369,Great quality boots & easy slip in.Would definitely recommend 👌,1
370,나이키 풋살화 키즈240신는 사람임 240이 항상 길이랑 볼이 컸음에도 그냥 신었음. 나이키 운동화 전부 240신음. 프로등급이라 240이 안크고 잘 맞을꺼같아서 주문함 딱좋음 몇번신다보면 발에 맞게 늘어날지도,1
371,저는 머큐리얼 베이퍼 시리즈가 가장 잘 맞는 것 같아요1년 반? 만에 3개째 주문 중입니다..남자분들은 얇아서 자주 뜯어지긴 한데 저는 나름 1년 이상은 가는 것 같아요,1
372,빠른배송에 감사드립니다.참고로 제가 발길이 왼265 오 268에 발볼11cm에 발등도 지나치게 높은편이라평소 미즈노와 케피텐같은 일제에 익숙한 사람입니다이번에 장마 우천대비해서 인조가죽터프화고민했는데 발볼이 넓어졌다기에 한번 믿고 구매해봤습니다밴딩이 많이 쫀쫀해졌고 길이도 너무 딱맞습니다무엇보다 중독자림이 심한게 베이퍼같은 일체형인데이건 좀 발가락이 좀 낀다느낌인데 한두어번 신고 시합뛰면 내꺼가 되겠네요이건 발등발볼러들에게 추천하고 싶습니다우천시 천연가죽 차며 말릴 고생걱정하시는 분들더운 한여름에 후끈함을 걱정한분들베이퍼 프로 tf로 강하게 추천합니다,1
373,The shoes were very comfortable and didn’t stick to the grass in the soccer field. I loved the color and it’s trendy appearance.,1
374,"I can start by saying that after juggling for the first time Nike has added a new grit to the surface of the shoe and it is very grippy and sticky almost the feel to it to the touch even when I was picking the ball for the first time you can feel it. Nike has added the feature to the texture so you can have a better stick to the ball like if the ball is supposed to stay close to your foot, this is",1
375,"Although these shoes run a little big, the fit is great! I am normally a size 11 but need a size 10.5 for this shoe.The heel cushion and ankle sleeve make these super snug and the touch with these boots are fantastic and I was able to put a lot of action on my shots! I'm a big fan of the black and dark green on my pair and it only took me playing twice with them to really break them in. Definitely recommend these if you are a fan of turf shoes!",1
376,"I was looking for a a comfortable yet versatile indoor soccer cleat and these Zoom Vapor 16s is exactly what I have been looking for. Some other indoor soccer cleats I have found to be a bit tight and uncomfortable while playing in them. However, these Zoom Vapor 16s gave me enough comfort and traction. Surprisingly, these cleats also worked on turf quit well and did not experience a lot of slippage compared to other indoor cleats I have tried in the past. Two thumbs up!!",1
377,The design of the Zoom Vapor 16 Pro Soccer Cleats is a very nice soccer cleat. The all black cleats with a hint of blue makes the shoe look elegant. The leather on the cleat feels comfortable and the mesh on the top is stretchy so I can stretch it as I put them on. I do wish the laces were a tad bit longer so they way they will stay tied. Also I’m a size 9.5 and they felt a little snug so I would,1
378,The zoom vapor 16 pro is very sleek and just slides onto the feet. Wearing the shoe feels like there is very minimal material between my feet and the ground. This shoe sticks to your skin so I recommend going one size over your normal shoe size. Playing in this shoe gives good grip which helped me running on the grass. The design looks very minimal and will not gather attention.,1
379,"Fit and feel: I typically wear a size 10 when it comes to Nike, whether they are dunks, air maxes, Jordan’s or basketball shoes. The vapor pro 16s run a bit tight; if you like a tight fit, true to size will go well for you. But for myself, I think a half size up would give a little bit more comfort. I typically play in a striker role when playing. Quick stopping and cutting became a little bit",0
380,My husband is an indoor youth soccer coach. These cleats have outperformed themselves on all levels. They are great for an indoor turf. They are comfortable and have great arch and ankle support. The sleek look is stylish and versatile. They are also true to size. 10/10 highly recommended these cleats any day!,1
381,"These shoes are super comfortable right out of the box. They definitely fit true to size and had no break-in period. These shoes provide the perfect amount of comfort, ball control, and grip; all while being lightweight.",1
382,"The Nike Zoom Vapor 16 Pro is a great pick to wear when playing soccer on artificial grass/turf. Though they are made of leather and open up after some use, they do run slightly small. Additionally, due to their narrow design, they may not be comfortable for individuals with wide feet.I found the Nike Zoom Vapor 16 Pros to be average in terms of comfortability  on the field. They are",1
383,"The Zoom Vapor 16 Pro Soccer Cleats are both sleek and stylish but also light and comfortable! I used these cleats for men’s softball and was please to find that they gave good traction on both the dirt and grass. I never felt like I was slipping even with the intended use being for turf. Compared to my last set of cleats which were also soccer cleats, these performed much better in terms of grip",1
384,"I wore these shoes for 4 games and they performed well on indoor carpet. I found them to have less grip on turf. The uppers are a little bit hard so you need to break them in, but are comfortable afterwards. The fit is snug enough without being too tight. The quality is good for recreational soccer but if you’re competing at a higher level you may need the elite version.",1
385,"The Nike Zoom Vapor 16 Pro are a great innovation in soccer cleats.  The fit of the shoe makes them a perfect cleat to play at a high level.  Nike created a light weight, well balance, and comfortable shoe that will make playing fun and exciting.I loved the heel padding that gave support to my Achilles and helped with heel locking.  The shoe has amazing traction to help with lateral",1
386,"I'll be honest when I first opened the box, I felt a little disappointed. I thought the soccer shoes looked a little stale and boring. It's been awhile since I've boughten soccer shoes. I'm used to soccer shoes with a thicker material then these Nike zoom vapor 16 pro soccer cleats. I do like that they are made from 20% recycled material. I was surprised after I tried on the shoes, how well",0
387,"Nike's newest iteration of the Vapor misses the mark in the turf edition. Everything new and innovative we are supposed to get in the 16 is not present in the turfs. Granted Nike only offers turfs in their Pro and Academy models, these Pro models felt like what you'd find in the Academy model. None of the Elite features are present. I was excited to try these but after several games I was just",0
388,"These cleats run true to size and are very comfortable. The black on black design is sharp looking. The shiny pieces with the matte look go well together! These will definitely work better on turf, but my son found they worked well in short grass as well. They broke in easily and he loved the elastic area around the ankle.",1
389,"Nike really stepped up their game with these Zoom Vapor 16 soccer cleats. This specific model is perfect for playing on turf fields and the grip pattern on the sole ensures that you have the proper traction and stability when playing or practicing. It is important to consider these factors, as often times poor traction footwear on turf fields leads to injury. The Zoom Vapor 16s are incredibly",1
390,"The design of zoom vapor pro soccer cleats secures the foot for total lockdown while changing directions quickly without sliding. I love the traction that provides stability even when the grass/ field is wet. The upper material which has a tactile feel to it. That It gives you a more natural on-ball feel when you dribble, pass, or score because it is stable but soft and tightly wraps around your",1
391,"Great turf shoe.  Grippy, feel like I can cut solidly on these and not lose my footing.  I like the sock liner how they changed it to more of a low vs the previous versions that would cover my ankle.  The Achilles pad is a nice touch for increased comfort and snugness.  My foot doesn’t slip at all in these shoes.  I use to get some Achilles blisters with the older versions so the new pad at the heel I feel helps a lot.  I’m between a 9-9.5 and went with the 9.5 and it feels perfect.",1
392,"착화감, 터치감 다 좋고 아직 몇번밖에 안 신긴했지만 내구성도 좋은 것 같습니다. 원래 처음 신는 신발은 길들여야(?) 발에 맞는데 이것은 처음부터 발에 맞아서 편안합니다. 한가지 단점은 흰 양말을 신은 채로 경기를 하면 신발 입구 쪽에서 검은색 물질이 묻어서 양말이 더러워진다는 것입니다.",1
393,착용감이 좋고 편안하다아직 사용을 해보진 않았지만 내구성만 좋다면 완벽할 것 같다,1
394,"길이 : 긴 편압박감 : 신고 벗가 편하며, 압박감은 없음앞코 : 접착제로 밑창과 붙어있기 때문에 내구성이 좋을 것 같지는 않음품질 : 접착제가 눈으로 보이지는 않음길이가 길고 압박감이 없으므로 5mm 작게 주문하는 게 좋을 듯!",0
395,나이스 이쁨요. 가죽이 진짜 천연가죽처럼 느낌이 쫀득 거려요ㅎㅎ,1
396,일단 들어가는 입구도 쉬워지고 착 감기는게 좋은느낌입니다,1
397,"I gotta say, the Nike Design team nailed it with these… I play alot on artifical grass and turf, and I’ve been wearing my Premiere 3’s for about a year now….and while those have been good, these tiempo 10 pro TF’s are the holy grail. The market kinda has limited options for turf (TF) cleats, but I think Nike can expand on this formula for a while now. They should do 100 different colorways.",1
398,I play a lot of grass volleyball and have wide flat feet so this shoe is a tad bit too narrow/small; if you wear thin socks then you’ll be fine. Other than that; this shoe is the best shoe I’ve worn for grass volleyball; the traction is great and I feel like I have nothing on it’s so light. 100% would recommend but maybe get half a size up.,1
399,They are to narrow compared to other years. I bought the same size as last time and the dont fit as they used to.,1
400,"They’re comfortable but way to true to size , im a 9 and they’re tight since they get narrower to the toes.",1
401,"Honestly these are great ! They feel amazing , I have 9s in FG and decided to pick these up for Turf. For me they fit just like 9s , I’m true to size 10.5 and I have wide feet ! These are very low profile , and this is why I picked these over other models !",1
402,"Best astro turf boots for me. I’ve bought the best every brand has to offer. These have the best fit for me. I have wide fit but these have taken shape and held it firmness, not feeling sloppy on my feet. Touch, passing and shooting feels great.",1
403,Bad quality again I played only 3 games,0
404,Is so confortable 5 stars i play my game and is so good the Technology.,1
405,Instant confidence with the ball using these boots! These Tiempo Legend boots are for the pinpoint passers. Worth every penny.,1
406,"Great shoe, feels comfortable and makes dribbling the ball easy. Definitely recommend this soccer shoe.",1
407,"Very comfortable, but it runs small. I bought half a size more than my usual size",1
408,"They have made the toe box more narrow than the Mericural so they no longer feel or fit like a Tiempo, I could get past the artifical leather but not the change to shape",0
409,"I usually wear an 8 and had to exchange for a 9. That still felt tight initially, but I tried them out and they broke in pretty quickly. The first 30 minutes they were uncomfortable but after that I played a full game with no discomfort at all. They feel soft and light but still sturdy, and they look awesome. I'm definitely happy with them!",1
410,"My daughter (13) loved the 9 series, especially because she has wide feet. Then naturally wanted this one…unfortunately the toe box feels more narrow and the length got longer? So sadly had to opt for the Luna instead. Was nice to have a low cut option to get the cleats on easier with grippy socks. Bummers!",0
411,good cleats for cheap pricea little bit tight but there greatgives a great touch and feels comfortable,1
412,"This product itself is great - comfortable to wear, fits well and very light weight. However I have a big complaint about the sizing. I have been wearing size 10 all my life but when it comes to Tiempo Legend 10 it is no longer consistent. I bought a pair of Legend 10 Pro TF it needed to be adjusted to 10.5. I bought this Legend 10 Academy MG it needed to be adjusted to 11. For me, I had to repeat",1
413,They are stunning beautiful grip and everything 🫶🏽,1
414,Very tight in my usual size to that I've used in tiempos for previous versions viii and before. They feel narrower too. I'd go at least a half size up. Unfortunately im sending these back. Look incredible though.,0
415,"전체적으로 검은색에, 푸른 색 계열의 포인트 컬러도 채도가 낮아서 두드러지지 않아 좋네요. 운동화 정사이즈 275인데 280으로 샀고, 275면 못 신었을 것 같고 285까지도 괜찮았을 것 같습니다.",1
416,이번에 머큐리얼 베이퍼 16 처음신어 봤는데 그전에 팬텀gx2 ag 신었고 이번 베이퍼가 가장 편했던 것 같아요. 에어줌 때문에 좀더 통통 튀는 느낌? 이에요 근데 베이퍼는 신을때 조금 힘드네요; 이번에 그립니트적용해서 조금더 잘 잡아주는 느낌 근데 팬텀 그립니트랑은 조금 다른 느낌 인것 같아요 전작이랑 다르게 아톰니트를 써서 뒤꿈치가 들썩이지 않았던것 같아요.팬텀이 그냥 느낌상으로 킥이나 슈팅이 더 나가는 느낌?이에요. 멤버쉽 데이즈 때 할인받아서 좋은 가격에 구매해서 행복해요!!,1
417,축구화 착화감도 편하고 좋아요2달 신었더니 발이 큰건지  발볼이 좁다고 끈빼고 신네요^^;;  끈없이도 신을 수 있어 좋습니다하나더 주문해야할것 같은데 신상나왔으면 좋겠네요~,1
418,#멤버데이즈리뷰이벤트아들축구화 장만 발이편하다하여 AG만 신는데색상또한 이뿌게 나왔어요.,1
419,확실히 15보다 튼튼하네여 사이즈는 꼭 한치수 업 하세요,1
420,"완젼 좋아요 완젼 가볍고 내구성도 좋은거 같아요 정사이즈로 가셔도 될꺼 같아요무조건 정사이즈로 가시는게 좋을꺼 같고 사이즈 업해도 반사이즈 해도 좋을꺼같아요전 퓨마 울트라 265, 머큐리얼 베이퍼 14 tf 265신었습니다.",1
421,"저는 축구화를 원래 딱 맞게 사는 편입니다. 운동화는 넓게나온 265나 작게나온 270을 신는 편이며, 축구화는 무조건 265를 발 길이와 발볼에 맞게 신습니다.논슬립양말과 함께 착용했을때 구두주걱을 활용해 착용했으며 제 발은 발볼이 좁은 편이라 딱 맞아서 편안했습니다만, 발볼이 좀 넓으신 분들은 사이즈업 고려해 구매하시면 좋을거 같습니다. 평소 작은 축구화를 신었을때 느껴지던 중족부 통증은 전혀 느껴지지 않았습니다.내일 뛰는 축구가 기대가 되는 멋진 축구화입니다 ㅎㅎ",1
422,착화감이 미쳤습니다...칼발 아닌 그저 평범한 발인데도 착 감싸주는 느낌이 예술이네요 얼른 경기 뛰고 싶다,1
423,These fit like a glove and the new air zoom makes it so comfortable. The extra blade on the bottom help with the grip on the ground giving you extra propulsion and speed.,0
424,The cut is small had to go a size up,1
425,Fantastic boots for my son who has wide feet. He is so pleased with them. Definitely recommend to go up half a size.,1
426,Great cleats and very stylish. My 12yo loves them.,1
427,Better quality than the mercurial vapor 15. Still needed to go 1 size up. The pink isn't as pink in the picture.,0
428,"Very tight fitting and that was even going with a size up for our daughter, Had to go with a different style with a sock that was same size but a lot more comfortable",1
429,Great boots. Definitely small made though. I am normally a 4 and needed 5s. Great quality and the stud lay out has definitely boosted the confidence I have after returning from knee injuries,1
430,군인이라서 환불 못하는게 너무 아쉽네요 사진을 못찍는다는개 너무 아쉬울정도입니다.본드 엄청 나와있고 조금 찢어져있는것도있고 너무 서운하네요 처음 시키는건데 처음부터 좀 안좋아서 다음부턴 안시킬거같네요..,0
431,아들 입학선물로 사달라고 해서 조금 늦은감은 있지만 사줬는데 아들이 너무 마음에 들어 하구 좋아합니다. 빠른배송감사합니다.,1
432,My soccer cleats are super comfy and I am cooking in soccer bc of them!!!,1
433,"Poor Boot from a company that clearly doesnt care for it's customers, it's not a quick boot as described and the quality is shocking",0
434,"To start with, this is the third pair of Zoom Vapors I’ve had. I’ve been in love with the shoe since it first launched, as its flexibility (mobility) and look are unrivaled. This latest version is a great new take on a classic design. The material feels incredibly light (better contact on the ball), yet durable—all while being made with at least 20% recycled materials.",1
435,"Overall, this pair of soccer cleats provides a positive experience for the sport. Putting them on was not the worst, although opening up the tongue one more eyelet would make it feel more comfortable to slip on. The shoe feels great on the foot as it provides a snug, comfortable fit that molds perfectly to the shape of my foot, ensuring maximum comfort and control on the field. There is less",1
436,"The cleats fit true to size. They are flexible enough to keep you stabilized during motion and planted in the field. As long as you lace them tight, you should not have any issues long term.  I could run in them just as fast as any shoe. The matte black material is pretty breathable with a subtle shine. I like wearing black shorts and black socks with these. The material surprisingly did",1
437,"Design: Right out of the box I thought the design was great. I am not a flashy person so the mostly black and subtle blue design was awesome. I think this colorway will relate with many soccer/fútbol enthusiasts.Fit/Feel: I did (2) 30-45 min workouts in these cleats; Running, Cutting, Cone drills, Sprinting, Passing, Shooting, Plyometrics to name a few. The fit wrapped around my feet like",1
438,"The Zoom Vapor 16 Academy is next the staple soccer cleat, but slow down and get the right fit.The Vapor 16 Academy is a great cleat, but make sure you size up half a size. I got them size 11. I would size up a bit because the toe box is snug.  Also, when using the shoes make sure to use soccer  socks. Once I used regular soccer socks instead of cushioned socks there shoe fit was better.",0
439,"This cleat has its highs and lows. At the end of the day, I can equate any issues to sizing, preference, and season. These cleats fit large–I should have ordered a half size (maybe whole size) smaller. If I had sized these better, these are easily one of the most comfortable boots I have owned. Otherwise, these feel great on the pitch. The studs are versatile and work great on our summer game",1
440,"Was able to put these to use in natural grass and synthetic grass, and I can say they performed in both! It took a while to break in but after a while they felt a lot better. The only other thing I would note would be the sizing, I’m a true size 8 but these felt a bit snug. Definitely go up half a size or a full size.",1
441,"The Zoom Vapor 16 Academy cleats feel like top of the line comfort boots with every step. The zoom air technology incorporated into the boots is noticeable by providing comfort and functionality. With every step and push off, I felt the boot propel and jolt me forward. The grip from the stud pattern also felt very sturdy on multiple playing surfaces. My initial 10+ hours in the boots on firm",1
442,They look nice would like just a tad more on the design other than that great shoe lightweight fits great easy on and off for a soccer shoes,1
443,The look of the cleat is nice and it has a cool design. My biggest is is it's a very narrow fit.,1
444,"The cleats feature a sleek and now, popular design, with the big 'AIR' letters in the heel which are aesthetically pleasing. The streamlined shape and lightweight materials is something that Nike has accustomed us to with the Zoom Vapor lineup, it aids in speed and agility, making them an easy choice for players looking to improve their game. The updated soleplate design provides more",0
445,"The cleats feel great and look classy. They are supportive, but I would adjust some around the back heel. Overall, I can still play and move comfortably with them.",1
446,Straight out of the box this felt like a high end elite model (comparing to Vapor 15 Elite that I own) a very tasteful color way. The complete black out makes it even more premium. The fit is true to size of my soccer cleats I use. I am a little more wide on my foot size and this fit perfectly. For the Vapor 15 Elite it took one session to break in but this was perfect from the box. The only,1
447,"The Nike Zoom Mercurial Vapor 16 soccer cleats are great for their performance, comfort, and innovative design. I loved the all black color way, which went with everything and was easy to clean. Here are some key aspects that make them stand out:1. **Fit and Comfort**: The cleats offer a snug, glove-like fit, they were true to size. The internal structure ensures stability without",1
448,"전체적으로 검은색에, 푸른 색 계열의 포인트 컬러도 채도가 낮아서 두드러지지 않아 좋네요. 운동화 정사이즈 275인데 280으로 샀고, 275면 못 신었을 것 같고 285까지도 괜찮았을 것 같습니다.",1
449,"Very comfortable, but it runs small. I bought half a size more than my usual size",1
450,"They have made the toe box more narrow than the Mericural so they no longer feel or fit like a Tiempo, I could get past the artifical leather but not the change to shape",0
451,"I usually wear an 8 and had to exchange for a 9. That still felt tight initially, but I tried them out and they broke in pretty quickly. The first 30 minutes they were uncomfortable but after that I played a full game with no discomfort at all. They feel soft and light but still sturdy, and they look awesome. I'm definitely happy with them!",1
452,"My daughter (13) loved the 9 series, especially because she has wide feet. Then naturally wanted this one…unfortunately the toe box feels more narrow and the length got longer? So sadly had to opt for the Luna instead. Was nice to have a low cut option to get the cleats on easier with grippy socks. Bummers!",0
453,good cleats for cheap pricea little bit tight but there greatgives a great touch and feels comfortable,1
454,"This product itself is great - comfortable to wear, fits well and very light weight. However I have a big complaint about the sizing. I have been wearing size 10 all my life but when it comes to Tiempo Legend 10 it is no longer consistent. I bought a pair of Legend 10 Pro TF it needed to be adjusted to 10.5. I bought this Legend 10 Academy MG it needed to be adjusted to 11. For me, I had to repeat",1
455,They are stunning beautiful grip and everything 🫶🏽,1
456,Very tight in my usual size to that I've used in tiempos for previous versions viii and before. They feel narrower too. I'd go at least a half size up. Unfortunately im sending these back. Look incredible though.,0
457,군인이라서 환불 못하는게 너무 아쉽네요 사진을 못찍는다는개 너무 아쉬울정도입니다.본드 엄청 나와있고 조금 찢어져있는것도있고 너무 서운하네요 처음 시키는건데 처음부터 좀 안좋아서 다음부턴 안시킬거같네요..,0
458,Fantastic boots for my son who has wide feet. He is so pleased with them. Definitely recommend to go up half a size.,1
459,Great cleats and very stylish. My 12yo loves them.,1
460,Better quality than the mercurial vapor 15. Still needed to go 1 size up. The pink isn't as pink in the picture.,0
461,"Very tight fitting and that was even going with a size up for our daughter, Had to go with a different style with a sock that was same size but a lot more comfortable",1
462,Great boots. Definitely small made though. I am normally a 4 and needed 5s. Great quality and the stud lay out has definitely boosted the confidence I have after returning from knee injuries,1
463,Amazing boots !! Money well spent!!,0
464,"I bought the blue print version but overall good cleats, the grip feels good and sprinting is amazing. Overall I would recommend these cleats for forwards🔥🔥",1
465,"This is the second pair of superflys i’ve ordered. Before i had the academy’s but i decided to see if it was worth paying extra, and it definitely is.The feel in passes and shots is much better and i feel more explosive, and while running i feel faster. great clear and i will continue to purchase superflys in the future",1
466,"These cleats/boots felt really good at kick while I was testing them out when I put them on it nice and comfortable I even felt like Ronaldo lol, but I recommend these cleats go try them yourself 😁",1
467,Ordered 1/2 size larger for a perfect fit. The additional support in the heal makes a for more comfort. The material seems to enable my daughter to more spin to bend the ball.,0
468,"I just got these and have worn them a couple of times. The first thing you see is the box and it is very pleasant looking, same thing with the bag it comes with. The cleats are very snug and the sock makes you feelVery secure. There is no slipping in them and they are great. The only thing about them is with the new material, they are very hard to clean.",1
469,These run small.  Definitely size up! They are lightweight and comfortable otherwise. They are grippy  and durable. The heel cup was comfortably snug.  All in all a good cleat.,1
470,"I recently had the opportunity to try out the Nike Zoom Superfly 10 soccer cleat, and overall, I was impressed with its performance. The cleat offers excellent traction on the field, allowing for quick and precise movements. The lightweight design of the shoe enhances speed and agility, giving me an advantage on the pitch.One aspect that I particularly enjoyed about the Nike Zoom Superfly",1
