,Reviews,result
1455,발사이즈가 250mm라서 250을 사려했는데 품절이라 255mm를 구매했습니다. 그런데 255mm사길 너무 잘한것 같아요. 발에 크지도 않고 착화감도 좋네요!,1
1456,예쁨! 주황색이라 튈줄 알았는데 생각보다 예쁘고 역도 동작할 때 좋음,1
1457,메트콘9 발볼이 좁아 정사이즈로 주문했고 딱맞네요.넓으신분들 반업추천.지면에 견착력과 안정성 지지력등 웨이트를 위해 만든 제품 최고입니다.,1
1458,헬스화로 최고입니다. 견고하고 튼튼하네요.사이즈는 조금 크게 나왔습니다. 볼 넓은 족형에어포스 260 길이 살짝 길게 볼 잘맞게 신습니다. 메트콘260 길이 적당하고 볼 잘맞습니다.얘만 유독 사람들 말이 갈리던데 안전하게 정사이즈 추천드립니다. 동사이즈 기준 포스가 미세하게 깁니다.,1
1459,"배송 빠르게,  잘 받았습니다. 만족 합니다. 많이 파세요.",1
1460,아들래미가 알아보고 사달라고해서 저는 결재만 했어요.아들래미가.맘에 들어해서 다행입니다.사이즈는 정사이즈로 주문하시면 될거 같아요.,1
1461,좀 딱딱하긴한데 운동할때 딱 좋아요,1
1462,여성 메트콘240 맞는데 남자꺼는 235사니 딱 좋아요. 색도 이쁘고 실내 운동할ㄸㅐ 신을꺼예요.,1
1463,크로스핏으로 아주 좋습니다👏👏,1
1464,"발볼이 넓어서 보통 280 신었는데 나이키는 반업도 아닌 한 업해서 290신어야 발가락 간섭이 없더라고요. 대신에 신발끈을 꽉 조여서 뒤꿈치 덜렁거리지 않게 해야했고요. 바닥에 딱 달라붙는 느낌이 좋네요. 서 있을 때 안정감이 좋습니다. 러닝화는 쿠션이 좋아서 발목이 불안불안 하다면 요건 웨이트 하라고 만든것 같습니다. 비교로 줌메트콘 터보도 신어봤는데 이게 훨씬 안정감이 느껴집니다. 명동매장에 다행이 모델별로 비교해서 신어보고 결정하니 배송, 반품에 시간낭비가 줄어서 좋습니다. 직원들도 정말 친절하세요.",1
1465,실물로 보니 신발 이쁘네요  사이즈 반업 하니 딱 맞네요 ~,1
1466,"메트콘 8보다 견고해지고 토박스가 넓어졌습니다.발볼있는 저에게 딱입니다.역도동작에서 더 단단하게 받아줍니다.사이즈는 메트콘 8, 9 모두 275 사이즈로 사용중입니다.",1
1467,다른 운동화랑 비교했을때 길이는 비슷하나 폭이 조금 좁아서 발볼이 넓거나 조금 여유롭게 신고싶으면 반업 하시는게 좋을거 같습니다. 메트콘이라 확실히 가볍고 바닥은 앞쪽은 얇고 뒤꿈치쪽은 두꺼운게 확실하게 느껴집니다.,1
1468,사이즈 팁 드리자면 저는 발볼 약간 있고나이키 신발들은 260신는데 메트콘6 같은 경우에는 반업 해서 265 신고 있었습니다.이번 메트콘9도 양말도 신고 생각보다잘 늘어날거 같지 않아서 반업해서 265 구입하였는데딱 잘 맞는것 같습니다.,1
1469,오늘 제품을 받자마자 바로 신어보았습니다. 처음에 신을때 발이 들어갈땐 약간 불편하다?끼는 느낌인데 딱 들어가는 순간 편안함을 제공해주네요 전 발볼이 조금 있는편이라 나이키는 농구화 일반화 모두 반업해서 신어요 275인데 나이키는 다 280입니다 이 신발도 반업해서 신었는데 앞쪽이 살짝 남지만 크게 문제가 되진 않아요 앞쪽이 남는다고 발볼 있으신분들 정사이즈 가시면 약간 불편할수도 있을듯하네요 운동양말 신고 신으면 딱 맞아요 모두 이 신발 신고 득근하세요,1
1470,"Within 1 month, the sole had worn through to the plastic “lift wedge” in the heel. Now when I walk/run there is an annoying “click/tap” sound from the plastic hitting the concrete or asphalt. Within 6 weeks, the interior liner in the counter/heel cup had worn through. Very underwhelming durability for a “training” shoe. Especially when previous Metcon models were very well made.",1
1471,Comfortable im enjoying them very much,1
1472,Love the shoes. Wider fit which is hard to find. Will definitely order again.,1
1473,I love the shoes that I bought.,1
1474,Stylish working out trainer. Nicely sized and comfortable Well priced,1
1475,I Usually get the metcons  for training because I CrossFit but the style has changed they are bulkier and heavier the look is wider as well so it makes the foot appear bigger. This was my 4th pair  and sadly I’ll be returning these. I need something lightweight that’s still good for lifting,1
1476,Extremely Uncomfortable had to return,0
1477,"These simply do not hold up. They are extremely comfortable, which is why I gave them a two instead of a one. The outer sole wears away on the heal very easily. Once that is gone it sounds like you’re wearing tap shoes every time you take a step. Nike needs to fix this design flaw in the next version.",1
1478,Very nice fitting shoe true to size,1
1479,The shoe is extremely comfortable and arrived remarkably quickly.,1
1480,I sprained my ankle in previous Metcon's... So I bought these Metcon 9's specifically for the stability and I love them! I stress tested my ankle in them for months and I cannot see an easy to sprain my ankle again. The stability and stiffness of the materials does create more noise while walking but it's worth it.,1
1481,My son said these are very good shoes for his football workouts. They are comfortable and work for lifting and running.,1
1482,"Loving the atomic orange colorway. I thought it was too bright initially, but this is exactly the jolt of energy you need while doing a training routine.",1
1483,Cool colorway. Great price. Quick delivery,1
1484,Goid shoeStylishComfortable Loved the color,1
1485,Wish you could make the back half of the bottom sole longer so your heel is above the toes. In a nut shell bigger rubber on back half of sole,0
1486,"Looks good, great fit and very comfortable. So glad I bought them",1
1487,"Very comfortable gym shoes. I love it. When working out in the gym, people were asking were I bought it from.",1
1488,Loved the look but the rubber wears out quickly on the heel and you become a tap dancer! Plastic contact on pavement is loud! Had to throw them away,0
1489,I purchased the metcon 9 over the 8 due to price and availability so we will see how these hold up. Originally bought two pair of the metcon 8's each lasting six months before a hole would form in the middle front and the material on the heel started to come off. Also the 8's had an issue of the sole separating from the shoe in the front so I wanted to give the 9's a chance to see if they hold up,0
1490,"Fit is as good as the 8s, which were the best fitting metcons that I’ve had.  Price was great on this color and was why I",1
1491,Good materials. Ran a little big,1
1492,Improved over my Metcon 7’s. Better for short runs. But toe box is much roomier-may want to order half size smaller. Shoes also feel a little hot during tough workouts.,1
1493,Bought twice and both have had the same issue with a part of the sole coming lose within 6-8 weeks. Nike will refund you but it’s not a straight forward process. Would not recommend if you do crossfit.,0
1494,Glad I decided to splurge on these. Have been needing a new pair of gym shoes for a while! Can’t go wrong with a pair of metcons! Wish they would’ve had the free metcons in the store bud very happy with these!,1
1495,"Great solid shoe for cross training, great stability for weight lifting but feel a little bulky to run in. They look great too!",1
1496,BEST WORKOUT SHOE EVER !! FOR MY STRENGHT TRAINING,1
1497,"Good fit was the same fit as the metcon 7, just pay attention to the Women or Men size when u buy them.",0
1498,"Aesthetics RULE! And, when it comes “Aesthetics.” NiKE’s are KiNG! The COMFORT & FEEL, for GyM LiFE MOVEMENTS, are “GRADE A STANDARD.” I Love Them.",1
1499,Exceptional stability and comfort for those that have mixed workout style. I have tried the variety of cross training / functional style shoes and so far the metcons gym stability and fit for movement is the strongest.,1
1500,"Definitely stable shoes for lunges and squats which is what I am doing. Took them on a 4 mile walk and I could definitely tell I should of used other shoes.I like the look, feel and support. Exactly what I needed.",1
1501,"Overall look is pretty cool. Overall feel and quality is horrible. Sides are so stiff it's bruising the underside of my ankle bone. Within a month not even working out in them, the rubber is coming off in chunks just leaving plastic at the very back of heel. When I'm walking there's a plastic noise hitting the floor with every step which is super annoying. Overall I hate them and do not wear them anymore.",0
1502,"Physical Therapist here. Been wearing these for about 4 months now, for both lifting and work. I have to say they are one of the most comfortable shoes I've worn in a minute. As someone who talks/recommends shoes on the regular, this is the first shoe Nike that I will endorse. As a size 14 with a bunion and very picky, these have met all my expectations and I will be buying a pair in white. Cheers y'all.",1
1503,I am very pleased with the trainers. Look good and perform really well in training. Had to go down a half size for the fitting. Also bought the Air Alpha’s in the matching colours.,1
1504,"Still only a few weeks old and they're good for the gym floor, especially for things like back weight squats, deadlifts etc where I've taken my trainers off in the past for. Only slight niggle is the top of the shoe around the lower ankle is quite rigid but I'm guessing that will ease after some more use.",1
1505,"I've noticed that Nike's recycled components shoes tend to be incredibly uncomfortable with very little give. This shoe was almost great, but the plastic that wraps around the side pulls very uncomfortably and does not allow for natural foot movements.",0
1506,"First time wearing CrossFit trainers , absolutely love them they make such a difference to stability when lifting.",1
1507,I love them the delivery was spot on everything was perfect,1
1508,Best training shoe I’ve worn. Comfortable for walking and cardio training as well.,1
1509,I was disappointed. Felt so heavy and slippery on tiles.,0
1510,"These are great lifting shoes. They are sturdy, comfortable and look great on the feet.",1
1511,"Overall a good shoe. They fit wider than most Nikes I’ve tried on in the past. My foot isn’t wide enough for a wide EE shoe, but most Nikes strangle my foot so these are a perfect fit for me. They are a little loud and clunky to run in but that’s not what they’re intended for so it’s not that big of a deal. Would have given it 5 stars but for $150 the quality control is lacking . I got the black and grey ones and there’s visible glue all over the shoe.",1
1512,Sole delaminating from plate on heel after only 3 months.,0
1513,I absolutely love these. It’s the best Meton evolution ever. This is my second pair that I bought within 30 days. Love them for working out CrossFit Pickleball. It’s a great all around shoe,1
1514,Good shoes ....nice to wear...fit size color amazing...,1
1515,"Honestly, thee best Metcon so far. Admittedly, I found these awful and plain looking initially. After finally purchasing, I was silenced when I realized the true quality of this shoe. Heavy lifts, circuits, and daily use; this model has covered it all. Smooth while walking and handling daily tasks, yet sturdy for crossfit, but grounded for compound movements. The amount of detail that has gone",0
1516,"Really wish they would go back to the Metcon 5 style.. every year these get bulkier, heavier and stiffer. These have wayyy to much padding around the shoe and it feels thick and heavy. Definitely can’t do any running in these. I’ve owned many pairs of the metcons and these are by far the worst.",0
1517,Fits true to size and very comfortable. Love how stable they are when doing squats. Feels great to lift in.,1
1518,"Very nice and stylish 😎 I really love it,it's comfortable",1
1519,Design is so much uglier than the Metcon 8. Please re-evaulate your design process. If I could return order for the nike ID custom design Metcon 8's I would.,0
1520,I love these shoes...they are super comfortable and they look awesome.,1
1521,Great shoes.  Fit well.  Work well when doing my Hiit exercise.,1
1522,"Oof where to start. First they are not a good looking shoe (I was hoping the feel and functionality would help overlook this and just never looking down). Second, this thing feels like a boot. If you like Metcon 6s, Nano 2.0, or Nano 4.0 you're probably going to hate these shoes as I do. Third, the middle sole is carved out for the rope rubber and it makes them feel less stable for lifting because",0
1523,"I love these shoes! Perfect for every aspect of my gym workout! Plenty of support, and fit comfortably.",1
1524,So far my favorite Metcon.  Perfect in the gym and not as clunky as the previous model for short runs. They feel extremely light on your feet.,1
1525,"Great shoe, amazing for any lift or form of weightlifting",1
1526,"Excellent, they are super comfortable and do not bother you when lifting weights",1
1527,Love these shoes for deadlifts and squats. They fit great . Look great!,1
1528,"Comfortably , good material ten stars",1
1529,"I love it, everything was perfect on time",1
1530,This is my 4th version of Metcons and I can confidently say this is by far the best Metcon. The toe box is slightly wider than previous versions and the upper is much more flexible for more cardio workouts.,1
1531,"Good lifting shoes, but the Metcon’s get uglier every year, with worse integration of the rope guard. It’s now just a giant chunk of rubber glued on the side. The 4s were so much nicer looking. Just reissue those.",0
1532,Great for lifting and rope climbs. Not so great for running. My previous Metcon 5s were a little better all around CrossFit shoe. I will definitely wear different shoes for workouts with any amount of running.,1
1533,"First pair of workout sneakers, Major difference from non workout footwear. Increased balanced was the first significant noticeable change. Second was improved form.",0
1534,"I wanted to like this shoe. Toe box looked large and I have had success with the fit of previous versions of the Metcon.But this shoe is really heavy, inflexible, and fits like a boat.I can get the stiffness as the goal was for more stability, but the fit is sloppy. Loose on top and no way to really snug it down.It seems to be made for a really high volume foot.",1
1535,"I really liked these, until my first workout with kipping HSPU - the outsole completely ripped away from the shoe on the heels, massive build oversight. Never had this happen with the previous few metcons or Nanos. Disappointing.",0
1536,"The first workout shoe I feel comfortable in. Can't recommend enough, finally not tearing my heel open like that other brand.",1
1537,"Shoe is decent, a bit stiff and uncomfortable, almost like a weight-lifting shoe. The shoe has this big area to protect it from ripping when doing rope climbs, but my shoe actually ripped on the bottom of the shoe on the first rope climb workout I did (7 total rope climbs). The Nike return process isn't great - you send the shoes in at your cost, then you get a voucher for the retail of the shoes",0
1538,I bought this as my first gym shoe and it has not disappointed. I previously used normal trainers and could feel the difference. It gave me a good solid base for my deadlifts and squats. I wouldn’t recommend for long runs but it is good for running as a warm up on the treadmill before a work out,0
1539,Absolutely love these . I’ve had Metcons previously but these are a definite upgrade . They have the same sturdiness which is great for the gym but are much more comfortable than before meaning they are also great for cardio as well as weight training .,1
1540,My first dedicated workout shoe and it makes a ton of difference in my stability when I lift. my feet and body feel so stable and the shoe is super comfortable and stylish at the same time. they really put some features in this shoe to help in the gym I'm a fan now,1
1541,Great you give lots of stability while working out highly recommend them,1
1542,"The Nike Metcon 9 AMP boasts top-tier quality materials, ensuring both durability and optimal stability. Truly a game-changer for fitness enthusiasts!",1
1543,"Great shoes for CrossFit and gym training, stability is awesome and design is stunning. however, the sole is ripping off on the first wear on both the shoes at the same corner looks like a manufacturing defect.",1
1544,Owned a few Metcons in the past and the quality wasn’t there including what it was supposed to do - ie stability and comfort - the holy grail of getting both right. The 9 AMP changed all of that. It’s probably the best shoe I have ever used and meets all the criteria’s set out by NIKE. All I ask for NIKE is please produce more colours!,1
1545,"Feel great, better fit than previous model. However, they are too hot, they don’t breathe all that well.",1
1546,Huge improvement in comfort and stability with more room for the toes. I will be buying another pair.,1
1547,"I've got over 30 Metcons in my CF arsenal, starting since the 4s.  The Metcon 9 is by far the BEST trainer of all time.  Why?  Because it's wider overall base and forefoot creates more stability when preforming functional fitness movements, which gives the athlete confidence to push up the intensity during the WOD.  The cushioning feels softer than the 7 or 8s, which is a good thing, but it",1
1548,The improvement of the shoes are significant with stability and with a wider toebox to take a better grip with the toes for cleans and snatches. Running and cardio workouts are a  more comfortable.,1
1549,"I’ve owned previous generations of Metcons and these are the best ones yet. Even though they have a slightly higher profile, they feel incredibly stable and firm. These are as good as it gets for squatting and heavy lifting, without buying powerlifting shoes. Love the new flap for hiding the shoe laces and I would, overall, just highlight the high quality build of this shoe.",1
1550,"Right out of the gate I love the design of this shoe, really modern and sleek. They’re great for the gym. Super comfortable, breathable and offer great stability during workouts. But they’re also great for all day wear. Found myself wearing them while running errands and they felt really nice, cool and lightweight. All around these are awesome shoes that I’d recommend to anyone.",1
1551,Wider toe box is game changer 🔥 comfortable and you feel better the power of the foots,1
1552,The shoes are attractive. I received multiple unsolicited comments about how cool they looked. I have a wide foot and these shoes felt very accommodating. They are somewhat stiff with less padding than I would have preferred on the sides and bottom- could probably benefit from a gel insert.  The rubber on the sole of the shoe felt a little stiff and was a little noisier on hard surfaces than a,1
1553,"My husband wore these to the gym for his workout and he felt that while they were durable and high quality, the shoes felt heavy on his feet. They felt comfortable while he was walking around but they sounded loud and he didn't like running in them. He said there didn't seem to be much shock absorption.",0
1554,"When I first received them, I couldn't wait to try them on! I have been searching to find a good fit cross trainer for my weight training workouts, and these shoes are just right! They slide on very easily, and are very comfortable and fit true to size. I have used them several times and they are so comfy and provide amazing support during my personal training sessions and weight training workouts! I highly recommend these!",1
1555,"I am primarily a runner (3-5 runs/10 miles per week) who is looking to get in some additional at-home cardio and strength training, and needed a solid shoe to help get me through backyard and basement workouts (primarily HIIT). The Nike Metcon 9 fit the bill. I expect a lot out of my shoes, and sometimes struggle to find something that balances comfort with strength. After a few weeks wearing",1
1556,"I actually love these shoes for comfort and style. I am by no means a CrossFit person, but still really like wearing these for all day wear to make sure I'm comfortable and don't have to worry about my feet aching after doing a lot of walking. I'm a Midwest mom and even taking my kids to the county fairs my feet felt fine the whole time -- if you know, you know.",1
1557,These shoes are solid and have a sleek look. They are breathable and have a comfortable design. They are versatile and can be used for everyday wear as well as the gym. They don’t have as much arch support as other shoes I have worn but are still a great pair of shoes. The only thing I would recommend is not covering up the Nike logo as much.,1
1558,"My job requires me to be on my feet all day and run back and forth from one end of a building to the other. I usually peel off my shoes at the end of the day and rest my aching feet. These shoes are quite the game changer. I spent all day with them on, cycled home, and went for a run with little discomfort. They appear to be well made and durable, so we will have to see how long I take to run them",1
1559,"Imagine our delight when we opened the box and saw the ""cool as fudge"" Metcons staring back at us. The whole family gathered to ooh and ahh over the shoes. My husband wore them around the house, said they felt very comfortable and looked so stylish. According to my husband, they're flat enough to feel comfortable while lifting weights and have some support for jumps, etc. Keep coming up with interesting new shoes Nike!",0
1560,프리웨이트하기 너무 좋은 신발이라 만족합니다. 덤으로 약간의 쿠션감도 있어 트레드밀 러닝도 전혀 불편함이 없네요.,1
1561,"Not only do these good, but they’re very comfortable. Loved them so much I bought another pair (customized). I’m a size 12, didn’t have to buy a size up or down. True to size. Highly recommend!",1
1562,I ordered to the all black shoe to officiate HS and middle school basketball 🏀 Upon trying them on they felt like size 16 becuz I have the LeBron 21 and the sizes are similar. The season is coming up so it’s too late to send back and I don’t wana risk the 14 being tight. Yall definitely need to confirm shoe sizes wherever they are manufactured,0
1563,"Price, design, comfort.  Overall wonderful for every day wear.",1
1564,"I have quite a few pair of Sneakers that I train in. For the most part, I’m satisfied with what I have, but am always looking for something that will make my feet feel better and help with my workouts.This NIKE Sneaker has become the perfect fit for my style of exercise!Very comfortable fit, gives me plenty of room and flexibility. The Elevation of the heels is great for",1
1565,"I started working with weights so decided to try these for stability. Love them. They are good for that and also some of my cardio and strength training classes. I noticed a lot of work out video instructors wear these and now I know why!  I don't think they run wide, but there is a little extra room on the top of one part of my foot. So far it has not been a problem or felt loose. Super comfy to wear and love the bright blue. Good quality shoe.",1
1566,Perfect for my husband's feet. He loves them and wears them almost every day.,1
1567,Great shoe! But I noticed its a tad wider around my foot arc area than the previous generation Metcon 5 which I have 3 pair. I have a narrow foot so I have to wear 2 pair of socks when I use these.,1
1568,Great fit and feel nice on feet,1
1569,This pair is really good quality and great for gym time and daily use. Highly recommended,1
1570,Great sneakers and very confortable,1
1571,"Fantastic shoes. Great, fast service.",1
1572,Got these custom made and I love them. Right out of the box they fit good and are comfortable. Works well with what I’m aiming for in the gym. Another must have for your gym gear. A+,1
1573,The Metcon series is a fantastic line of training and wearing kicks. I've had 2 pairs of 5 & now the 6 series comfortable with the perfect amount of support for Crossfit & light jogging I do inside. Highly recommend any of these training shoes in so many super colors to select from.,1
1574,"Nice looking show with great traction but the sock type fit is not my favorite. Also, it slightly wider than other trainers I’ve used, For my foot, which is not wide, it’s not a good combination.",1
1575,Shoes fit great and feel very comfortable,1
1576,"Comfortable for working out, nice and stable base.",1
1577,"Not so sure! I have a few metcon 5 that I love for my workout but these fall short of function. They are wide , my feet are not as flat in these like I prefer. I would say these shoes are still in the testing stage. I ordered 2 pairs one will be returning, the other I will keep in rotation. I think they are good for walking so far.",1
1578,"This Metcon are way different from the 4 and 5, the bottom of the shoe feels cheap, is kinda like Nike was trying to make a workout/running shoes at the same time. The 4 and 5 are pretty good, but this one (6) you don’t get the stability or the support for workout, they feel like you are walking on sponges. This one is more like a running shoe than a workout one. Not the same as the ones before. I had to return them.",0
1579,"I am a Metcon Free fan through and through. I’ve had the last several models of the shoe and have never had any issues. I was excited to be gifted this shoe for my birthday. Unfortunately, the material on them was not the aesthetic (they appear like neoprene) I was looking for, but knowing the comfortability of previous models I was excited to get to work. Within only a few workouts, I noticed the",0
1580,Absolutey love them.  This is my 5th pair,1
1581,"True to fit. Very comfortable. Quality is good, but they just look a bit cheap",1
1582,I am glad to see that this version has the loop in the back and on the tongue to help me get these sneakers on.  Love that (they were kept out in some of the previous versions).  But I do not agree with the decision on using those tiny string-like things to pull the laces through.  They will not stand the test of time like previous versions.  I expect they are trying to cut costs while not cutting,0
1583,Will make a repurchase once the current pair run out. The shoe has delivered well and is going to be the the bar against which I try on any other training/gym shoes.,1
1584,Nice and soft.Thank you nike👍,1
1585,Exceptionally comfortable and my husband loves it so much he is going to buy another pair.,1
1586,"I love the color and the style and they feel amazing. Honestly, I don’t have any dislikes as of right now with the shoe when I work out, they literally hug my feet perfectly.",1
1587,"They are great, but with a few kinks. I’ve always been a good 10.5 in Nike. I had to return the 10.5 of these because they were too big, both in length and width. Also, I’ve always liked that Nike has the right size laces. Well, these are too long. So, a bit disappointing in that sense, but they are indeed really good.  I had just bought the Free Metcon 5s and then realized the 6s were already",1
1588,"These were purchased for my grandson.He loves them. He said, “None of the other kids around me have anything like them.”",1
1589,"I have had multiple colors of each version. I loved the 5s and had 4 pair but I noticed they were a bit narrow in the toe box. I do have wide feet so keep that in mind. I don’t wear these throughout the day, 90% of the time they are worn only during workouts. The 6s are back to a wider toe box, more arch support while somehow feeling like a softer sole. They’re great for workouts, stable",1
1590,"Beautiful shoes, stylish appearance of a different design. Good comfort and light.",1
1591,"When I first saw this model, I wasn’t sure about it. I bought it for the aesthetics and color Hoping they would fit similar to the 5’s. These feel much bigger and way wider. The little string that holds a shoelace almost feels like it’s gonna rip. We will see how long that will last. the 5’s feel way more durable and better on your feet. The material feels like it won’t last long. Almost looks",0
1592,"The first time I put them on I was unsure and felt a little too stiff for my liking, but once I started moving around my initial thoughts went out the window. From lifts, walks, and everything in between I felt comfortable and supported in these beauties! I was able to go from heavy squats to box jumps with no problem and was never uncomfortable during my sessions. These are now a must have for when I hit the gym.",1
1593,"I used these in the gym a few times now. My workouts mainly include weight training and plyometrics. The sole feels more flexible and the heel feels even more cushioned than a previous version I had. These updates were clutch for burpees and box jumps! The heel is super stable which is helpful for any weight training I’m doing. I haven’t run in them, but I wouldn’t want to run more than two miles",1
1594,"I've owned several of the previous generations of the Free Metcon, which I've always loved. I've always thought they were the perfect gym shoe. When I tried these on I literally said ""Wow"", they are SO comfortable. I've liked versions in the past but I love these! They have some stretch, but also feel snug and keep me stable. Wishing I stuck with my normal shoe size on this version, I went half a",1
1595,"These Metcons are very comfortable! Although as someone with wide feet, it takes some time to get used to. I think a half size up would’ve provided a better fit because of my wide feet. I wore them out to the gym, and I was impressed with the versatility between cardio and weights! While walking, I noticed the shoe has amazing flexibility in the front. Can't wait to wear them out to different workouts!",1
1596,"These are so light and amazing! They are much lighter and easier to wear than past models. They also have more of a flexible bottom which makes them feel very natural when training in them. I feel very sturdy and stable in them as well. The toe box is not too tight though I do wish there was a bit more stretch on the side of them, but hoping that will get better over time. Other than that I have",1
1597,"I tried this shoe out for different exercises and it always provides the right amount of cushioning and stability I need to get through my workouts. Some exercises I have done are some heavy lifts (between 145-275 lbs.) & HIIT cardio (burpees, box jumps, jumping jacks, mountain climbers, etc.) and they feel amazing! I noticed that the heel feels more cushioned compared to the Free Metcon 5, so",1
1598,"평소 사이즈 275이나 칼발이라 로말레오275도 딱 맞습니다.다만 웃긴건, 공홈에서 샀는데 크림택이 붙어있습니다. 정품인거같고 실사용할거라 별 불만은 없는데 다른분들 알아두시라고 리뷰 남깁니다.",0
1599,최소 반업 추천나이키 메트콘8리복 레거시리프터2반스 울트라레인지300mm 착용로말4 305mm 딱맞음. 공간 0.,0
1600,가급적 때맞거나 작다싶을정도 신으면 됩니다역도동작시엔 천재질이라 발에 금방적응되고스쿼트 데드만 하실경우도 어느정도 늘어나니 참고하시기바랍니다,0
1601,"평소 265신어서 265시켰습니다처음 신으면 끼는 감이 있지만 곧 신발도 조금 늘어나고 착화감, 접지력 예술입니다.정 사이즈 시키시고 한두번 신으면 정말 발에 착착 감깁니다.강추!!!",1
1602,메트콘 280 신습니다. 280 285 시켰다가 280 발가락도 안들어가네요 285도 얇은양말 신고도 타이트합니다 조금 늘어날꺼 생각해서 반업이 좋네요. 조금 크다 하시는분들도 스트랩 2개에 스포츠양말로 커버되니 칼발 아니라면 최소 반업은 하세요,0
1603,평소 조던1로우 255 덩크로우255 신습니다로말레오4 반업 260으로 구매했습니다 첫착용했을때 너무 꽉끼는것같았는데운동후  발에 촥감기게 착화감좋네요하체운동할때 짱좋아요,1
1604,나이키 어플설치 하고 회원가입 해서 구매하면  약 일주일 안걸리 듯 하네요. 실시간 배송확인 및 세일기간이란 할인율도 높아서 직구사이트보다 휠씬 저렴하게 구매가능합니다. 여러 직구사이트 돌아다녀봐도 나이키 어플보다  직구사이트는  배송도 약 2주 가까이 느리고 주문자와 실시간 대화 및 실지간 배송 확인도 할 수 없는  답답함과 정품인지 불안감을 다 견딘다면 직구사이트로  그렇지않으면  나이키 제품 사고 싶다면 1월에서 2월 사이에 빅세일 할때 사길 강추합니다. 저도 세일  기간에  구입해서 직구사이트보다 저렴하게 구매했습니다. 회원가입 하면 무료배송 혜택도 있네요.여러 장점이 많아서 나이키 구매 시 어풀로 하기 바랍니다.,1
1605,"제 발에 딱 맞습니다. 반스 280, 베이버 플라이 280, 써코니 엔돌핀 엘리트 280신습니다.사이즈 참고하세요.",1
1606,평소 나이키 축구화 신는 사이즈로 구매 하세요.반업 했다가 앞 남고 슬립이 있어 사이즈 변경 했습니다,0
1607,역도화 처음신어봤는데왜 신는지 알겠네요하체운동 진심이시면 강추합니다.발바닥 접지력 미쳤음유산소는 절대 못함,1
1608,265 평소 신는데 270 했어요스퀏할때 발목 가동성이 안나와서 무릎이 좋지 않았는데장비빨이 좋네요,1
1609,이쁘고 좋네요...사이즈는 정사이즈 추천...꽉 끼게 신는게 맞는거 같아요..,1
1610,아직 하체운동 진행은 안해봤지만... 좋겠죠...? 파워정사이즈 255 편하게 260 신는데. 로말은 265사니 편하네요? 불편하게 신는게 아니라면. 반업정도는 필수인듯하네요 ㅎㅎ,1
1611,접지 최고에요>< 반사이즈 업해서 신었습니다:),1
1612,"스쿼트, 데드할때 좋아요걷거나 뛰는건 상당히 불편",1
1613,운동화는 넉넉하게 265신습니다. 로말레오 매장에서 신어봤을때 +10해서 260신어봤는데 발볼때문에 꽉 낀다는 느낌은 나지만 딱 좋았습니다. 265도 신어봤는데 큰 차이가 없어서 260주문했습니다. 늘어난다고 생각해서 260이 딱입니다. 다른 분들도 본인이 그냥 보통발볼이면 실측사이즈에 10미리 업하시면 되고 발볼이 좁으시면 실측에 5미리업하시면 될것 같네요.,1
1614,"과거의 나이키는 편함이 좋았는데 , 언제부터인지 칼발만을 위한 제품을 만들고 있다..... 나의 저주 받은 발등 , 발볼 넓은 사람은 이제 나이키를 떠나야 할때인가보다...사이즈는 발볼 넓은 사람 반업, 발등 높은 사람 반업, 두개다 있는 저주받은 발은 한치수업....근데 역도화에서 길이가 길면 발이 미끄러진다... 무게좀 치는 사람은 그냥 신발에 발을 꾸겨 넣길 바란다그래도 반품은 잘 받아줘서 사이즈별로 신어보긴 편하다....",0
1615,역도화 중에서 예뻐서 좋습니다.,1
1616,스쾃할때 특히 효과가 좋습니다발목 안정성 면에서 도움을 많이 받을 수 있네요,1
1617,주문. 그래야 힘주기도 좋음,1
1618,디테일이 좋고 편합니다,1
1619,285신으면 작고 290은 생각보다 여유있어요 사이즈가 살짝 아쉬운거 외엔 다 좋습니다,1
1620,발은265mm지만 270주문 발등지지좋음 길이도 얼마안남음 수행능력up,1
1621,역도화는 처음인데 하체를 잘잡아주네요,1
1622,반업하라고들 많이 하는데 왕발볼러 아니고서야 그냥 정사이즈 가는게 나은듯.. 힐슬립 생김ㅠ,0
1623,칼발이면 최고,1
1624,바닥에 뿌리내린줄,1
1625,운동 할맛이 납니다,1
1626,조금 작게 나온듯 합니다. 딱 조여주는 느낌 좋아 하시면 그대로 편하게 신으실려면 +1 하세요 착용감도 좋고 아주 굿 굿 입니다. 추천 합니다.,1
1627,이거 신고 운동 열심히 하고있습니다.,1
1628,스쿼트하고 데드리프트 할때 안정감이 있어서 운동이 더욱 잘 됩니다ㅎㅎ,1
1629,진짜 너무 좋아요,1
1630,열심히 운동합니다,1
1631,발 딱 잡아주고 좋네요,1
1632,무게도 많이 못드는데 이런 오버스펙이 필요할런지...하지만 좋은 신발이 있기 때문에 오늘도 열심히 해야한다는 의무감을 가지게 만듬그정도로 신발자체의 완성도는 좋음,0
1633,웨이트 트레이닝 용으로 구입했습니다. 착화감도 좋고 튼튼합니다.,1
1634,하체운동시 착용합니다땅바닥에 바괴는 느낌이좋아요,1
1635,덕분에 중량상승,1
1636,생각보다 착화감이 넘 좋구요 역시 구매하길 잘했어요.정사이즈 주문하고 혹시 작을까 조금 걱정했는데 아주 마음에 듭니다 ...,1
